LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
LN005916,18,37923,42527,602,38,14,14.71,120,0.1135,Bachelor's,Part-time,Single,No,Yes,Auto,No,0
LN005917,29,34031,16247,736,58,1,8.24,60,0.0961,High School,Full-time,Married,No,No,Personal,No,0
LN005918,47,15755,13614,789,64,17,5.55,60,0.1736,High School,Part-time,Married,Yes,No,Auto,Yes,0
LN005919,39,22118,12559,682,49,5,11.42,48,0.1433,High School,Part-time,Married,Yes,Yes,Personal,No,1
LN005920,38,29815,23747,682,88,3,10.91,48,0.2009,High School,Full-time,Single,No,No,Auto,Yes,0
LN005921,26,63084,20146,427,76,4,21.91,36,0.1084,Bachelor's,Full-time,Single,No,No,Personal,No,0
LN005922,36,63757,39736,785,125,3,5.82,36,0.2088,Bachelor's,Full-time,Married,No,Yes,Auto,No,0
LN005923,56,33445,47820,822,91,7,4.9,24,0.7178,Bachelor's,Part-time,Single,No,No,Business,No,0
LN005924,27,40936,32921,735,111,19,9.12,240,0.0405,High School,Self-employed,Single,No,Yes,Auto,No,0
LN005925,20,75916,53695,349,55,7,23.79,48,0.1803,Master's,Full-time,Married,No,No,Education,No,1
LN005926,43,97286,141286,580,33,19,14.47,36,0.4899,Master's,Self-employed,Single,No,Yes,Business,No,0
LN005927,34,28140,21308,681,1,2,10.38,60,0.1528,High School,Full-time,Single,No,No,Auto,No,0
LN005928,42,31643,11340,762,114,14,7.8,60,0.0721,High School,Full-time,Married,No,Yes,Personal,No,1
LN005929,28,36385,100878,793,59,18,6.45,36,0.9291,High School,Self-employed,Married,Yes,No,Home,No,0
LN005930,35,74392,200208,529,30,19,19.39,36,0.9116,Bachelor's,Full-time,Single,Yes,Yes,Home,No,1
LN005931,34,36332,28921,836,81,9,4.26,48,0.1997,High School,Full-time,Single,Yes,Yes,Auto,No,0
LN005932,40,59586,45565,740,56,9,9.02,120,0.077,Bachelor's,Full-time,Married,No,Yes,Education,No,0
LN005933,18,131390,276824,796,107,0,6.59,360,0.0706,PhD,Self-employed,Single,No,No,Business,No,0
LN005934,54,62991,43087,689,63,18,12.26,240,0.0346,Bachelor's,Full-time,Married,No,No,Education,No,0
LN005935,44,76688,47067,694,96,6,8.07,180,0.0412,Bachelor's,Full-time,Married,No,Yes,Auto,No,0
LN005936,51,71229,19343,512,83,18,18.2,60,0.0551,Master's,Full-time,Married,No,No,Personal,No,1
LN005937,56,40860,160427,732,130,7,10.3,36,0.99,High School,Self-employed,Married,Yes,Yes,Home,No,0
LN005938,50,15177,6869,628,18,15,13.55,60,0.0915,High School,Part-time,Married,Yes,Yes,Education,No,0
LN005939,40,57041,24546,630,24,8,12.69,180,0.029,Bachelor's,Full-time,Single,No,No,Personal,Yes,0
LN005940,32,68475,23522,742,27,4,8.15,360,0.0115,Master's,Full-time,Single,No,No,Personal,No,0
LN005941,30,64810,39682,835,26,7,4.72,180,0.041,Master's,Full-time,Single,No,Yes,Education,No,0
LN005942,42,30514,16851,699,58,0,12.11,240,0.0279,High School,Full-time,Married,No,No,Education,No,0
LN005943,36,52424,12759,671,75,12,10.46,240,0.0123,Bachelor's,Self-employed,Single,No,Yes,Personal,No,0
LN005944,40,58071,59451,797,51,10,5.53,36,0.3428,Bachelor's,Full-time,Single,No,Yes,Auto,No,0
LN005945,25,57910,23402,686,50,2,9.98,60,0.0815,Bachelor's,Self-employed,Married,No,No,Personal,No,0
LN005946,56,37167,24681,610,44,15,13.91,180,0.0448,High School,Self-employed,Married,No,No,Auto,No,0
LN005947,63,98623,402823,633,32,1,13.35,60,0.826,Master's,Self-employed,Divorced,No,No,Home,No,0
LN005948,29,37006,149307,777,75,6,7.28,36,0.99,Bachelor's,Part-time,Single,No,No,Home,No,0
LN005949,33,64208,27813,691,114,2,10.55,12,0.437,Bachelor's,Full-time,Single,No,No,Education,No,0
LN005950,42,64050,110183,654,133,11,14.3,24,0.8704,Bachelor's,Full-time,Divorced,Yes,Yes,Business,No,0
LN005951,40,14927,9315,527,2,5,18.54,120,0.0634,PhD,Unemployed,Married,No,No,Education,Yes,0
LN005952,24,4322,11766,752,1,14,9.03,48,0.6857,High School,Unemployed,Married,No,No,Home,No,0
LN005953,32,33203,20955,721,38,18,10.77,60,0.1274,High School,Self-employed,Single,No,Yes,Auto,No,1
LN005954,21,111683,65342,731,150,19,8.1,120,0.0589,PhD,Full-time,Married,No,Yes,Education,No,0
LN005955,33,112251,95791,728,1,8,7.9,48,0.2147,PhD,Full-time,Single,No,Yes,Auto,No,0
LN005956,41,70909,117930,832,69,8,3.36,48,0.4169,Master's,Full-time,Single,No,No,Business,No,0
LN005957,43,22204,66262,604,82,14,13.67,240,0.1509,High School,Full-time,Married,No,No,Home,No,0
LN005958,30,69611,308174,768,41,8,8.16,48,0.99,Bachelor's,Self-employed,Married,Yes,No,Home,No,0
LN005959,18,30263,17980,733,22,2,10.49,120,0.0599,High School,Self-employed,Divorced,Yes,No,Personal,No,1
LN005960,47,144611,88159,448,78,16,22.11,24,0.3104,PhD,Self-employed,Divorced,No,No,Education,No,1
LN005961,39,31133,126991,592,125,7,13.27,60,0.8248,High School,Self-employed,Married,Yes,Yes,Home,No,0
LN005962,33,92797,202150,549,62,0,15.29,36,0.7354,PhD,Full-time,Divorced,No,No,Business,Yes,0
LN005963,42,67274,107970,657,1,8,11.92,12,0.99,PhD,Part-time,Divorced,Yes,Yes,Business,No,0
LN005964,18,32766,76635,621,48,13,13.94,36,0.7887,Master's,Part-time,Single,No,No,Home,No,1
LN005965,35,50896,177995,772,97,0,9.34,120,0.3524,Bachelor's,Full-time,Married,No,Yes,Home,No,0
LN005966,42,13537,4905,318,60,11,24.92,120,0.037,High School,Part-time,Divorced,Yes,Yes,Personal,No,1
LN005967,56,73390,255130,700,7,19,11.56,60,0.702,Bachelor's,Self-employed,Married,No,Yes,Home,No,1
LN005968,29,20912,43376,651,20,0,12.52,60,0.4192,High School,Part-time,Married,No,No,Business,No,1
LN005969,56,42624,48546,729,92,13,9.42,180,0.0765,Bachelor's,Full-time,Single,Yes,No,Auto,Yes,1
LN005970,41,54739,46790,812,120,6,4.67,36,0.286,PhD,Part-time,Single,No,No,Auto,No,0
LN005971,46,31503,50602,513,10,18,21.53,60,0.327,High School,Self-employed,Married,Yes,No,Business,Yes,0
LN005972,54,74754,340886,679,54,0,11.11,240,0.2301,Bachelor's,Full-time,Married,Yes,Yes,Home,No,1
LN005973,44,24972,16661,500,73,11,18.1,48,0.1693,Bachelor's,Part-time,Single,Yes,No,Education,No,1
LN005974,24,49141,26773,492,26,2,19.43,60,0.1107,Bachelor's,Full-time,Married,No,Yes,Education,No,0
LN005975,39,31153,101540,563,42,4,18.06,240,0.1654,High School,Self-employed,Single,No,Yes,Home,No,1
LN005976,43,121082,394747,658,29,19,10.99,48,0.8225,PhD,Self-employed,Single,No,Yes,Home,No,0
LN005977,43,12385,43006,615,6,11,16.1,60,0.7038,High School,Part-time,Married,Yes,No,Home,No,0
LN005978,35,27947,17789,717,60,5,8.91,36,0.2138,Bachelor's,Part-time,Married,No,No,Auto,No,0
LN005979,43,37899,15771,787,45,15,6.55,360,0.0139,High School,Full-time,Married,No,Yes,Personal,No,0
LN005980,45,122503,181567,701,31,9,8.78,180,0.0995,PhD,Self-employed,Married,No,No,Business,No,0
LN005981,37,7525,2285,812,0,5,4.11,60,0.0609,Bachelor's,Unemployed,Divorced,Yes,No,Personal,No,0
LN005982,28,16669,7032,684,1,5,10.51,36,0.1419,High School,Part-time,Single,No,No,Personal,No,0
LN005983,33,46889,14769,637,90,4,10.83,24,0.1589,High School,Self-employed,Married,No,Yes,Personal,No,1
LN005984,37,31489,35122,831,99,4,3.93,120,0.1119,High School,Self-employed,Single,Yes,No,Auto,No,0
LN005985,44,60081,19151,630,18,16,14.3,48,0.0806,Master's,Full-time,Single,Yes,Yes,Personal,No,0
LN005986,41,83819,36606,344,69,11,26.29,60,0.0893,Bachelor's,Full-time,Married,Yes,Yes,Personal,No,1
LN005987,27,3045,1942,644,0,19,14.21,36,0.2151,High School,Unemployed,Single,Yes,No,Auto,No,1
LN005988,52,34236,37119,395,9,13,22.08,36,0.3681,High School,Self-employed,Married,Yes,Yes,Auto,Yes,1
LN005989,47,71035,53894,739,88,15,8.91,240,0.0382,Bachelor's,Full-time,Married,No,No,Auto,No,0
LN005990,37,48248,18442,699,40,15,11.76,180,0.0257,Bachelor's,Full-time,Married,Yes,No,Personal,No,0
LN005991,48,11561,18252,673,2,8,11.51,120,0.1594,PhD,Unemployed,Married,No,No,Business,No,0
LN005992,38,76625,180596,692,99,10,12.05,360,0.0794,Bachelor's,Self-employed,Single,No,Yes,Home,No,1
LN005993,35,31140,27535,715,47,3,9.83,12,0.8915,High School,Full-time,Married,No,No,Auto,No,0
LN005994,46,36978,11052,812,6,14,6.46,24,0.1502,High School,Self-employed,Married,No,Yes,Personal,No,0
LN005995,54,45675,83512,601,35,11,13.7,48,0.4623,Master's,Part-time,Single,No,No,Business,No,0
LN005996,29,27135,21443,655,32,17,11.85,24,0.399,High School,Full-time,Married,Yes,No,Auto,No,1
LN005997,30,50535,24627,725,66,11,8.92,60,0.0982,Bachelor's,Full-time,Single,No,No,Personal,No,0
LN005998,34,5461,5319,587,0,19,14.6,12,0.9858,Bachelor's,Unemployed,Single,No,Yes,Auto,Yes,1
LN005999,24,60296,41734,659,71,9,12.72,60,0.1399,Bachelor's,Full-time,Single,No,Yes,Education,Yes,0
LN006000,25,87668,296406,539,89,11,17.16,36,0.99,Master's,Self-employed,Married,No,Yes,Home,Yes,0
LN006001,55,61214,28560,770,92,9,6.53,36,0.1564,Bachelor's,Full-time,Married,No,Yes,Personal,No,1
LN006002,30,14064,50503,764,2,15,8.74,24,0.99,PhD,Unemployed,Married,No,No,Home,No,0
LN006003,18,91002,35901,508,71,19,18.93,24,0.2004,Master's,Full-time,Married,Yes,No,Personal,No,1
LN006004,18,54511,17365,759,10,6,8.83,240,0.016,Bachelor's,Full-time,Married,Yes,No,Personal,Yes,0
LN006005,41,49272,17154,509,20,12,19.53,24,0.1769,Bachelor's,Self-employed,Single,Yes,Yes,Personal,Yes,1
LN006006,28,50884,49422,743,34,18,8.79,48,0.2446,Master's,Part-time,Single,No,Yes,Business,No,0
LN006007,46,39463,14311,810,63,13,5.91,24,0.1822,High School,Full-time,Single,Yes,Yes,Personal,Yes,0
LN006008,44,50463,5860,753,115,18,9.35,48,0.0293,Master's,Part-time,Divorced,No,No,Personal,Yes,0
LN006009,50,28415,102812,670,48,10,13.01,120,0.3657,High School,Full-time,Married,No,No,Home,No,0
LN006010,37,19655,12965,742,26,7,8.99,36,0.2215,High School,Part-time,Married,No,Yes,Auto,No,0
LN006011,38,109849,28068,646,1,16,11.55,180,0.0172,Master's,Self-employed,Single,No,Yes,Personal,Yes,0
LN006012,34,31663,87650,778,78,19,10.35,120,0.2792,High School,Full-time,Married,No,Yes,Business,No,0
LN006013,37,34727,30052,326,83,2,25.57,24,0.4419,High School,Self-employed,Single,Yes,Yes,Auto,Yes,1
LN006014,29,96183,185871,571,98,7,14.65,36,0.652,Master's,Full-time,Married,No,No,Home,No,1
LN006015,32,42808,27559,716,104,7,10.11,36,0.2164,Bachelor's,Self-employed,Married,Yes,No,Education,Yes,0
LN006016,31,74491,28134,771,86,10,4.88,36,0.1264,Master's,Full-time,Married,Yes,Yes,Personal,No,0
LN006017,33,54106,198681,644,42,6,12.98,120,0.3712,Bachelor's,Full-time,Married,Yes,No,Home,No,0
LN006018,46,129114,485136,767,34,15,6.42,60,0.7555,PhD,Full-time,Married,No,Yes,Home,No,0
LN006019,30,35910,24624,802,87,4,8.59,360,0.023,High School,Full-time,Divorced,No,Yes,Education,Yes,0
LN006020,29,30989,62603,366,78,17,24.87,60,0.4124,High School,Full-time,Married,Yes,No,Business,No,1
LN006021,36,63243,69493,692,64,13,12.97,24,0.5554,PhD,Part-time,Married,No,Yes,Business,Yes,0
LN006022,46,115061,81401,706,6,15,9.25,240,0.0356,PhD,Full-time,Divorced,Yes,Yes,Education,Yes,0
LN006023,52,93162,306474,759,80,0,7.26,48,0.8274,Master's,Self-employed,Single,No,Yes,Home,No,0
LN006024,18,65342,38878,793,1,14,7.15,24,0.2993,Bachelor's,Full-time,Married,No,Yes,Education,No,0
LN006025,36,30997,57629,589,100,14,14.51,360,0.0627,High School,Full-time,Married,No,No,Business,No,0
LN006026,46,13462,28670,824,54,5,6.32,60,0.4282,High School,Part-time,Married,Yes,No,Home,No,0
LN006027,38,27224,13370,715,85,4,10.69,180,0.033,Bachelor's,Part-time,Married,Yes,No,Auto,Yes,0
LN006028,61,35351,67926,621,60,5,12.58,24,0.9708,High School,Self-employed,Married,No,No,Business,No,0
LN006029,41,62111,54689,844,98,6,6.75,240,0.0443,Master's,Full-time,Married,Yes,Yes,Auto,No,0
LN006030,28,29621,13943,721,103,10,9.97,60,0.0949,High School,Full-time,Single,Yes,No,Personal,No,0
LN006031,48,73933,210712,569,51,11,16.14,240,0.1444,Bachelor's,Full-time,Married,No,Yes,Home,No,0
LN006032,34,38187,158214,500,101,6,20.57,180,0.2809,Master's,Part-time,Married,No,No,Home,No,1
LN006033,18,68405,24035,595,57,11,15.88,60,0.0712,Bachelor's,Full-time,Married,No,Yes,Personal,No,1
LN006034,37,29306,12065,719,1,18,8.56,360,0.0138,High School,Full-time,Married,No,No,Personal,No,0
LN006035,38,35472,15622,759,43,15,7.86,24,0.2216,High School,Full-time,Single,No,Yes,Personal,Yes,0
LN006036,45,69234,109038,518,66,3,17.46,360,0.0533,Bachelor's,Full-time,Married,Yes,Yes,Business,No,1
LN006037,35,16748,6383,598,1,8,17.08,36,0.1288,High School,Part-time,Single,No,No,Personal,No,1
LN006038,28,66662,20930,690,120,1,10.61,120,0.0317,Bachelor's,Self-employed,Single,No,Yes,Personal,No,1
LN006039,22,72735,98292,671,23,9,11.5,36,0.4548,Master's,Full-time,Divorced,No,No,Business,No,0
LN006040,29,61805,18695,795,77,1,5.3,120,0.0304,Bachelor's,Full-time,Single,Yes,Yes,Personal,No,1
LN006041,33,48998,24554,539,46,16,18.03,120,0.0509,Master's,Part-time,Married,No,No,Personal,No,0
LN006042,34,41526,77362,761,65,3,10.94,48,0.47,High School,Self-employed,Married,Yes,Yes,Business,No,0
LN006043,32,41627,20821,818,58,14,4.78,240,0.0251,Master's,Part-time,Married,No,No,Education,No,1
LN006044,43,55915,25465,743,11,15,6.83,36,0.1527,Bachelor's,Full-time,Married,No,No,Personal,No,0
LN006045,21,107366,91499,794,60,19,7.69,60,0.1715,PhD,Full-time,Single,Yes,Yes,Auto,No,0
LN006046,39,28044,81080,692,94,5,10.82,60,0.5834,High School,Full-time,Married,No,No,Home,No,0
LN006047,35,36904,44392,740,88,8,9.66,24,0.6063,Bachelor's,Full-time,Married,No,Yes,Business,No,0
LN006048,39,99837,39275,494,10,9,19.8,12,0.3999,PhD,Full-time,Married,Yes,Yes,Personal,No,0
LN006049,39,25545,100882,807,25,5,6.33,48,0.99,High School,Full-time,Married,No,Yes,Home,No,0
LN006050,28,48281,12483,645,10,12,13.35,48,0.0654,Bachelor's,Full-time,Single,Yes,No,Personal,No,0
LN006051,30,68180,61481,553,15,13,16.33,36,0.3047,Master's,Full-time,Married,Yes,No,Auto,No,0
LN006052,58,33157,17353,592,59,3,15.42,240,0.0265,High School,Full-time,Single,No,No,Personal,No,0
LN006053,38,30051,41063,777,93,4,7.65,60,0.275,Bachelor's,Part-time,Married,Yes,No,Business,Yes,0
LN006054,44,112550,189824,789,51,2,7.15,36,0.5655,Master's,Self-employed,Single,No,Yes,Business,No,0
LN006055,32,122996,369785,637,22,10,12.76,120,0.3038,Master's,Self-employed,Single,No,No,Home,Yes,0
LN006056,33,40009,32435,659,41,16,12.61,24,0.4096,High School,Self-employed,Divorced,Yes,Yes,Auto,No,0
LN006057,30,18854,18421,815,58,19,7.54,12,0.9832,High School,Part-time,Married,No,Yes,Auto,No,0
LN006058,43,16750,7485,685,13,17,11.21,60,0.0902,High School,Part-time,Single,Yes,No,Personal,No,0
LN006059,46,97128,157239,800,26,7,8.67,24,0.8153,Master's,Full-time,Married,Yes,No,Business,No,0
LN006060,21,35654,18962,502,85,15,18.08,48,0.135,High School,Full-time,Married,Yes,Yes,Personal,No,1
LN006061,50,6599,3030,537,0,11,18.15,120,0.0466,Bachelor's,Unemployed,Married,No,Yes,Personal,No,0
LN006062,40,63812,313845,626,29,5,14.16,36,0.99,Bachelor's,Full-time,Married,No,No,Home,No,0
LN006063,34,82428,28231,787,150,16,7.96,48,0.0862,Bachelor's,Self-employed,Married,No,No,Personal,No,0
LN006064,49,31889,11959,560,81,13,15.78,60,0.076,High School,Self-employed,Single,Yes,Yes,Personal,No,0
LN006065,55,9981,14012,684,1,13,14.0,48,0.3551,PhD,Unemployed,Single,Yes,Yes,Business,No,0
LN006066,29,28897,18600,751,70,3,8.06,240,0.0324,High School,Full-time,Married,No,Yes,Auto,Yes,0
LN006067,32,46978,46929,756,22,0,9.09,240,0.0503,Bachelor's,Full-time,Married,Yes,No,Auto,No,0
LN006068,41,63641,35273,694,62,0,8.5,360,0.0186,Bachelor's,Full-time,Married,No,No,Personal,No,0
LN006069,49,65639,23999,674,76,0,12.26,36,0.1231,Bachelor's,Self-employed,Single,No,No,Personal,No,0
LN006070,18,90929,145298,830,40,14,5.58,120,0.1605,Master's,Self-employed,Divorced,No,No,Business,No,0
LN006071,42,32240,104923,781,96,8,7.28,60,0.6548,High School,Full-time,Married,Yes,No,Home,No,0
LN006072,29,45314,173372,691,52,15,9.93,180,0.2572,Bachelor's,Full-time,Single,No,No,Home,No,0
LN006073,41,11225,11233,735,0,3,8.93,12,0.99,Master's,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
LN006074,55,23863,14475,741,70,6,10.24,36,0.2039,High School,Full-time,Divorced,No,No,Education,No,0
LN006075,33,81244,154162,789,91,11,5.62,48,0.4766,Master's,Full-time,Married,Yes,No,Business,No,1
LN006076,32,64047,127972,769,106,9,8.79,60,0.4025,Master's,Full-time,Divorced,No,No,Business,Yes,0
LN006077,40,59239,46171,615,1,12,14.83,120,0.0789,Bachelor's,Self-employed,Divorced,Yes,No,Auto,No,0
LN006078,37,3536,5568,792,3,10,7.93,360,0.0528,High School,Unemployed,Single,No,Yes,Business,No,0
LN006079,48,20144,4553,804,56,7,5.07,24,0.1135,High School,Part-time,Married,No,No,Personal,No,0
LN006080,42,65576,40726,505,42,15,20.89,24,0.3159,Bachelor's,Full-time,Single,Yes,No,Auto,No,0
LN006081,38,58695,15931,580,103,4,14.2,36,0.0915,Bachelor's,Self-employed,Married,No,No,Personal,No,0
LN006082,24,72237,19667,717,36,2,10.64,120,0.0275,Bachelor's,Self-employed,Single,Yes,No,Personal,No,0
LN006083,40,131122,36678,651,54,12,14.38,120,0.0283,PhD,Full-time,Married,Yes,Yes,Personal,No,0
LN006084,41,54484,28490,721,31,9,7.72,36,0.1754,Bachelor's,Self-employed,Married,Yes,Yes,Education,No,1
LN006085,25,48443,66784,536,28,9,17.21,180,0.0932,Bachelor's,Full-time,Married,No,Yes,Business,No,0
LN006086,31,59720,28108,536,110,12,17.33,180,0.0318,Bachelor's,Full-time,Divorced,Yes,Yes,Personal,Yes,0
LN006087,47,102224,48358,701,87,15,9.98,240,0.0238,Master's,Self-employed,Married,No,No,Personal,No,0
LN006088,32,9914,16230,722,3,7,11.44,24,0.8263,Master's,Unemployed,Divorced,No,No,Business,Yes,0
LN006089,18,19630,66639,697,62,8,11.71,360,0.1143,High School,Part-time,Married,Yes,No,Home,No,0
LN006090,50,27739,20039,693,33,10,10.24,36,0.2429,High School,Full-time,Single,No,Yes,Auto,No,0
LN006091,38,66071,131285,586,28,11,14.03,180,0.134,PhD,Part-time,Single,Yes,Yes,Home,No,0
LN006092,35,32005,110054,669,46,10,11.27,180,0.2314,Bachelor's,Part-time,Divorced,No,Yes,Home,No,0
LN006093,37,74364,90215,438,66,13,21.66,120,0.1235,Master's,Full-time,Single,Yes,No,Business,No,1
LN006094,36,72748,40912,739,1,10,8.7,360,0.0189,Master's,Full-time,Divorced,Yes,No,Education,No,0
LN006095,34,62269,99477,774,36,6,7.94,180,0.1072,Bachelor's,Full-time,Single,No,No,Business,Yes,0
LN006096,66,7559,6546,770,1,4,9.95,360,0.0291,Bachelor's,Unemployed,Divorced,No,Yes,Auto,Yes,0
LN006097,25,33395,15732,764,43,17,7.17,48,0.1185,High School,Full-time,Single,Yes,No,Auto,No,0
LN006098,36,5304,3452,304,2,4,28.14,240,0.0333,Bachelor's,Unemployed,Divorced,Yes,No,Auto,No,1
LN006099,18,22536,35329,747,1,2,8.05,36,0.5261,High School,Full-time,Married,Yes,No,Business,Yes,0
LN006100,28,29593,154651,685,66,13,8.95,360,0.1755,High School,Self-employed,Divorced,No,Yes,Home,No,0
LN006101,34,30967,20000,546,3,14,17.49,24,0.3276,High School,Self-employed,Married,Yes,No,Education,Yes,0
LN006102,18,17427,10666,316,118,13,26.76,48,0.1564,High School,Part-time,Married,No,No,Education,No,1
LN006103,46,32402,18764,784,17,12,7.79,48,0.1457,High School,Full-time,Married,No,Yes,Education,No,0
LN006104,31,56927,88140,645,80,7,13.33,24,0.7827,Bachelor's,Full-time,Married,Yes,No,Business,Yes,0
LN006105,50,107693,364245,619,49,15,14.0,120,0.3422,PhD,Full-time,Divorced,No,No,Home,Yes,0
LN006106,42,56232,48166,595,49,15,16.87,60,0.1737,Bachelor's,Full-time,Single,No,No,Auto,No,0
LN006107,48,4940,4681,763,1,18,8.07,60,0.1908,High School,Unemployed,Married,No,No,Auto,No,1
LN006108,37,7963,4549,605,1,12,14.51,240,0.0289,Master's,Unemployed,Single,Yes,No,Education,No,0
LN006109,18,37957,145372,522,94,17,16.32,12,0.99,Bachelor's,Full-time,Married,Yes,Yes,Home,Yes,1
LN006110,47,95441,380572,334,62,12,26.92,24,0.99,PhD,Full-time,Single,Yes,No,Home,No,1
LN006111,18,114989,43435,649,100,0,12.61,240,0.0191,PhD,Full-time,Married,No,Yes,Personal,No,0
LN006112,51,29481,52558,623,1,11,15.59,180,0.1204,High School,Full-time,Married,Yes,No,Business,Yes,0
LN006113,41,68093,51019,695,35,13,10.6,24,0.3779,Bachelor's,Self-employed,Single,Yes,No,Auto,No,1
LN006114,26,36082,14571,773,68,4,5.15,36,0.1352,Bachelor's,Part-time,Divorced,No,No,Personal,Yes,0
LN006115,30,3396,2594,371,1,19,24.8,36,0.2599,High School,Unemployed,Single,No,Yes,Auto,No,1
LN006116,34,16746,16354,685,2,13,12.33,24,0.4933,PhD,Unemployed,Single,Yes,Yes,Auto,Yes,0
LN006117,46,63109,15928,513,102,8,17.33,60,0.0512,Bachelor's,Full-time,Married,Yes,No,Personal,No,0
LN006118,32,54942,30339,769,64,13,7.77,60,0.1112,Bachelor's,Full-time,Divorced,Yes,Yes,Education,No,0
LN006119,50,92264,60079,666,82,9,14.01,24,0.3294,PhD,Full-time,Married,No,No,Education,No,1
LN006120,26,106122,270405,760,94,5,8.88,180,0.1711,PhD,Full-time,Married,No,Yes,Home,No,0
LN006121,39,7043,3374,819,0,18,3.0,12,0.4803,Bachelor's,Unemployed,Married,No,No,Education,No,0
LN006122,24,77413,54084,824,44,12,4.92,240,0.0351,Master's,Full-time,Married,Yes,Yes,Education,No,0
LN006123,29,87530,42464,836,6,19,4.11,360,0.0162,Master's,Full-time,Married,No,No,Personal,Yes,0
LN006124,45,32352,12676,794,55,9,4.44,36,0.1311,High School,Full-time,Married,Yes,No,Personal,No,0
LN006125,41,68453,47477,775,38,0,6.14,60,0.1394,Master's,Full-time,Single,No,No,Education,Yes,0
LN006126,56,24769,22350,703,30,6,8.11,120,0.0908,Bachelor's,Part-time,Divorced,Yes,Yes,Auto,No,0
LN006127,32,46256,73362,527,67,14,19.63,12,0.99,Bachelor's,Full-time,Married,No,Yes,Business,No,0
LN006128,45,53200,18322,695,87,0,10.75,60,0.0695,Bachelor's,Full-time,Single,Yes,No,Education,No,0
LN006129,39,15445,11721,708,0,1,10.29,60,0.1531,PhD,Unemployed,Single,Yes,Yes,Education,No,0
LN006130,36,30930,138888,640,49,14,13.93,36,0.99,High School,Self-employed,Single,Yes,Yes,Home,Yes,0
LN006131,31,38208,56338,679,131,17,9.46,60,0.2972,High School,Full-time,Married,No,Yes,Business,Yes,0
LN006132,55,44619,45797,707,48,8,11.67,60,0.2073,Bachelor's,Full-time,Single,Yes,Yes,Education,No,0
LN006133,32,69057,72530,786,9,6,8.09,36,0.3525,Bachelor's,Full-time,Married,No,No,Business,Yes,0
